 2020-01-05 00:10:31 INFO: initializing ciphers... aes-256-ctr
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 277
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 276
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 275
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 274
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 273
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 272
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 271
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 270
 2020-01-05 00:11:52 INFO: connect to 246.204.64.217:49077
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 269
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 00:11:52 INFO: current server connection: 268
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 267
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 266
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 265
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 264
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 263
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 262
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 261
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 260
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 259
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 258
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 257
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 256
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 255
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 254
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 253
 2020-01-05 00:11:52 INFO: connect to 148.107.15.250:29680
 2020-01-05 00:11:52 INFO: connect to 192.197.180.142:13628
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 252
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 251
 2020-01-05 00:11:52 INFO: connect to [c63:45ab:993c:7e5e:1cb3:f8e1:79bb:6f18]:63106
 2020-01-05 00:11:52 ERROR: connect: Network is unreachable
 2020-01-05 00:11:52 INFO: current remote connection: 115
 2020-01-05 00:11:52 ERROR: connect error
 2020-01-05 00:11:52 INFO: current server connection: 250
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 249
 2020-01-05 00:11:52 INFO: connect to [e110:b6d6:c3f9:1a3b:8b9:d11c:22a1:d247]:30886
 2020-01-05 00:11:52 ERROR: connect: Network is unreachable
 2020-01-05 00:11:52 INFO: current remote connection: 115
 2020-01-05 00:11:52 ERROR: connect error
 2020-01-05 00:11:52 INFO: current server connection: 248
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 247
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 246
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 245
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 244
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 243
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 242
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 241
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 240
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 239
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 238
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 237
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 236
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 235
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 234
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 233
 2020-01-05 00:11:52 INFO: connect to [970:14c:2384:f730:3b42:d337:bfc1:8f35]:52989
 2020-01-05 00:11:52 ERROR: connect: Network is unreachable
 2020-01-05 00:11:52 INFO: current remote connection: 115
 2020-01-05 00:11:52 ERROR: connect error
 2020-01-05 00:11:52 INFO: current server connection: 232
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 231
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 230
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 229
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 228
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 227
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 00:11:52 INFO: current server connection: 226
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 225
 2020-01-05 00:11:52 INFO: connect to 8.140.212.29:25097
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 224
 2020-01-05 00:11:52 INFO: connect to [c935:3828:8ce2:bbfd:e896:d0fe:c95f:4130]:36623
 2020-01-05 00:11:52 ERROR: connect: Network is unreachable
 2020-01-05 00:11:52 INFO: current remote connection: 116
 2020-01-05 00:11:52 ERROR: connect error
 2020-01-05 00:11:52 INFO: current server connection: 223
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 222
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 221
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 220
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 219
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 218
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 217
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 00:11:52 INFO: current server connection: 216
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 00:11:52 INFO: current server connection: 215
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 214
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 213
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 212
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 211
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 210
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 209
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 208
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 207
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 206
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 205
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 204
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 203
 2020-01-05 00:11:52 INFO: connect to [e601:3859:b9d6:7fbe:88e5:aaba:5e7c:538b]:41406
 2020-01-05 00:11:52 ERROR: connect: Network is unreachable
 2020-01-05 00:11:52 INFO: current remote connection: 116
 2020-01-05 00:11:52 ERROR: connect error
 2020-01-05 00:11:52 INFO: current server connection: 202
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 201
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 200
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 199
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 198
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 197
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 196
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 195
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 194
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 193
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 192
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 191
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 190
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 00:11:52 INFO: current server connection: 189
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 188
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 187
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 186
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 185
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 184
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 183
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 182
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 181
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 180
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 179
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 178
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 177
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 176
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 175
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 174
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 173
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 172
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 171
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 170
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 169
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 168
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 167
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 166
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 165
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 164
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 163
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 162
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 161
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 160
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 159
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 158
 2020-01-05 00:11:52 INFO: connect to [625d:20a3:12a1:9609:4966:7b7e:709c:778a]:22132
 2020-01-05 00:11:52 ERROR: connect: Network is unreachable
 2020-01-05 00:11:52 INFO: current remote connection: 116
 2020-01-05 00:11:52 ERROR: connect error
 2020-01-05 00:11:52 INFO: current server connection: 157
 2020-01-05 00:11:52 INFO: connect to [6183:9f33:ac60:97e9:6479:7ca9:7b36:956c]:5859
 2020-01-05 00:11:52 ERROR: connect: Network is unreachable
 2020-01-05 00:11:52 INFO: current remote connection: 116
 2020-01-05 00:11:52 ERROR: connect error
 2020-01-05 00:11:52 INFO: current server connection: 156
 2020-01-05 00:11:52 INFO: connect to 22.95.153.73:95
 2020-01-05 00:11:52 INFO: connect to [f7c0:a20c:1891:68bb:70e4:b09f:7f88:1344]:44534
 2020-01-05 00:11:52 ERROR: connect: Network is unreachable
 2020-01-05 00:11:52 INFO: current remote connection: 117
 2020-01-05 00:11:52 ERROR: connect error
 2020-01-05 00:11:52 INFO: current server connection: 155
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 154
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 153
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 152
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 151
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 150
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 149
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 148
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 147
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 146
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 145
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 144
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 143
 2020-01-05 00:11:52 INFO: connect to 158.175.24.156:8294
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 142
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 141
 2020-01-05 00:11:52 INFO: connect to [f5cd:6eb:cfef:cd33:1f3a:ccef:20b8:b041]:36292
 2020-01-05 00:11:52 ERROR: connect: Network is unreachable
 2020-01-05 00:11:52 INFO: current remote connection: 118
 2020-01-05 00:11:52 ERROR: connect error
 2020-01-05 00:11:52 INFO: current server connection: 140
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 139
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 138
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 137
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 136
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 135
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 134
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 133
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 00:11:52 INFO: current server connection: 132
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 131
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 130
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 129
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 128
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 127
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 126
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 125
 2020-01-05 00:11:52 INFO: connect to [bbf2:f13b:680c:39c1:8d96:5dd1:4dd:f106]:24482
 2020-01-05 00:11:52 ERROR: connect: Network is unreachable
 2020-01-05 00:11:52 INFO: current remote connection: 118
 2020-01-05 00:11:52 ERROR: connect error
 2020-01-05 00:11:52 INFO: current server connection: 124
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 123
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 00:11:52 INFO: current server connection: 122
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 00:11:52 INFO: current server connection: 121
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 120
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 119
 2020-01-05 00:11:52 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:11:52 INFO: current server connection: 118
 2020-01-05 00:11:53 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 00:11:53 INFO: current remote connection: 117
 2020-01-05 00:11:53 INFO: current server connection: 117
 2020-01-05 00:11:53 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 00:11:53 INFO: current remote connection: 116
 2020-01-05 00:11:53 INFO: current server connection: 116
 2020-01-05 00:11:53 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 00:11:53 INFO: current remote connection: 115
 2020-01-05 00:11:53 INFO: current server connection: 115
 2020-01-05 00:11:53 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 00:11:53 INFO: current remote connection: 114
 2020-01-05 00:11:53 INFO: current server connection: 114
 2020-01-05 00:11:53 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 00:11:53 INFO: current remote connection: 113
 2020-01-05 00:11:53 INFO: current server connection: 113
 2020-01-05 00:11:53 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 00:11:53 INFO: current remote connection: 112
 2020-01-05 00:11:53 INFO: current server connection: 112
 2020-01-05 00:11:53 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 00:11:53 INFO: current remote connection: 111
 2020-01-05 00:11:53 INFO: current server connection: 111
 2020-01-05 00:11:53 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 00:11:53 INFO: current remote connection: 110
 2020-01-05 00:11:53 INFO: current server connection: 110
 2020-01-05 00:11:53 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 00:11:53 INFO: current remote connection: 109
 2020-01-05 00:11:53 INFO: current server connection: 109
 2020-01-05 00:11:53 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 00:11:53 INFO: current remote connection: 108
 2020-01-05 00:11:53 INFO: current server connection: 108
 2020-01-05 00:11:53 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 00:11:53 INFO: current remote connection: 107
 2020-01-05 00:11:53 INFO: current server connection: 107
 2020-01-05 00:11:53 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 00:11:53 INFO: current remote connection: 106
 2020-01-05 00:11:53 INFO: current server connection: 106
 2020-01-05 00:11:53 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 00:11:53 INFO: current remote connection: 105
 2020-01-05 00:11:53 INFO: current server connection: 105
 2020-01-05 00:11:53 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 00:11:53 INFO: current remote connection: 104
 2020-01-05 00:11:53 INFO: current server connection: 104
 2020-01-05 00:11:53 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 00:11:53 INFO: current remote connection: 103
 2020-01-05 00:11:53 INFO: current server connection: 103
 2020-01-05 00:11:53 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 00:11:53 INFO: current remote connection: 102
 2020-01-05 00:11:53 INFO: current server connection: 102
 2020-01-05 00:11:53 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 00:11:53 INFO: current remote connection: 101
 2020-01-05 00:11:53 INFO: current server connection: 101
 2020-01-05 00:11:53 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 00:11:53 INFO: current remote connection: 100
 2020-01-05 00:11:53 INFO: current server connection: 100
 2020-01-05 00:11:53 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 00:11:53 INFO: current remote connection: 99
 2020-01-05 00:11:53 INFO: current server connection: 99
 2020-01-05 00:12:02 INFO: accept a connection
 2020-01-05 00:12:02 INFO: accept a connection
 2020-01-05 00:12:02 INFO: accept a connection
 2020-01-05 00:12:02 INFO: accept a connection
 2020-01-05 00:12:02 INFO: accept a connection
 2020-01-05 00:12:02 INFO: accept a connection
 2020-01-05 00:12:02 INFO: accept a connection
 2020-01-05 00:12:02 INFO: accept a connection
 2020-01-05 00:12:02 INFO: accept a connection
 2020-01-05 00:12:02 INFO: accept a connection
 2020-01-05 00:12:02 INFO: accept a connection
 2020-01-05 00:12:02 INFO: accept a connection
 2020-01-05 00:12:02 INFO: accept a connection
 2020-01-05 00:12:02 INFO: accept a connection
 2020-01-05 00:12:02 INFO: accept a connection
 2020-01-05 00:12:02 INFO: accept a connection
