 2020-01-04 23:57:35 INFO: initializing ciphers... chacha20
 2020-01-04 23:58:46 INFO: current server connection: 466
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 465
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 464
 2020-01-04 23:58:46 INFO: accept a connection
 2020-01-04 23:58:46 INFO: accept a connection
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 465
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 464
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-04 23:58:46 INFO: current server connection: 463
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 462
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 461
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 460
 2020-01-04 23:58:46 INFO: accept a connection
 2020-01-04 23:58:46 INFO: connect to [eaec:d30a:f75c:d108:d68e:ce27:b7df:e19e]:57578
 2020-01-04 23:58:46 ERROR: connect: Network is unreachable
 2020-01-04 23:58:46 INFO: current remote connection: 122
 2020-01-04 23:58:46 ERROR: connect error
 2020-01-04 23:58:46 INFO: current server connection: 460
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 459
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-04 23:58:46 INFO: current server connection: 458
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 457
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 456
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 455
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 454
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 453
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 452
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 451
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 450
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 449
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 448
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid host name
 2020-01-04 23:58:46 INFO: current server connection: 447
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 446
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 445
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 444
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 443
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 442
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 441
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 440
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 439
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 438
 2020-01-04 23:58:46 INFO: accept a connection
 2020-01-04 23:58:46 INFO: connect to 46.97.1.116:1145
 2020-01-04 23:58:46 INFO: connect to 241.33.6.182:57855
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 438
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 437
 2020-01-04 23:58:46 INFO: connect to 149.7.184.49:44117
 2020-01-04 23:58:46 INFO: connect to 26.51.251.79:42988
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 436
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 435
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 434
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 433
 2020-01-04 23:58:46 INFO: connect to [fd4d:1199:86cf:6887:1bd6:5e71:5d82:7314]:21774
 2020-01-04 23:58:46 ERROR: connect: Network is unreachable
 2020-01-04 23:58:46 INFO: current remote connection: 126
 2020-01-04 23:58:46 ERROR: connect error
 2020-01-04 23:58:46 INFO: current server connection: 432
 2020-01-04 23:58:46 INFO: accept a connection
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 432
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-04 23:58:46 INFO: current server connection: 431
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 430
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 429
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 428
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 427
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 426
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 425
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 424
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 423
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 422
 2020-01-04 23:58:46 INFO: accept a connection
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 422
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-04 23:58:46 INFO: current server connection: 421
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-04 23:58:46 INFO: current server connection: 420
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 419
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 418
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 417
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 416
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 415
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 414
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 413
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 412
 2020-01-04 23:58:46 INFO: accept a connection
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 412
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 411
 2020-01-04 23:58:46 INFO: accept a connection
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 411
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 410
 2020-01-04 23:58:46 INFO: accept a connection
 2020-01-04 23:58:46 INFO: accept a connection
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 411
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 410
 2020-01-04 23:58:46 INFO: accept a connection
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 410
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 409
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 408
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 407
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 406
 2020-01-04 23:58:46 INFO: accept a connection
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 406
 2020-01-04 23:58:46 INFO: accept a connection
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 406
 2020-01-04 23:58:46 INFO: accept a connection
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 406
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 405
 2020-01-04 23:58:46 INFO: accept a connection
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 405
 2020-01-04 23:58:46 INFO: connect to [f1ed:36d0:5878:b87e:e33f:662d:7de3:d1d9]:22137
 2020-01-04 23:58:46 ERROR: connect: Network is unreachable
 2020-01-04 23:58:46 INFO: current remote connection: 126
 2020-01-04 23:58:46 ERROR: connect error
 2020-01-04 23:58:46 INFO: current server connection: 404
 2020-01-04 23:58:46 INFO: accept a connection
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 404
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 403
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 402
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 401
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 400
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 399
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 398
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 397
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 396
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 395
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 394
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-04 23:58:46 INFO: current server connection: 393
 2020-01-04 23:58:46 INFO: accept a connection
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 393
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 392
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 391
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 390
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 389
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 388
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 387
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 386
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 385
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 384
 2020-01-04 23:58:46 INFO: connect to 166.232.70.240:27739
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 383
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 382
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 381
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 380
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 379
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 378
 2020-01-04 23:58:46 INFO: connect to 157.219.82.212:51089
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 377
 2020-01-04 23:58:46 INFO: connect to [4945:c56d:2ca3:d26d:4cc0:65cc:a033:587f]:9277
 2020-01-04 23:58:46 ERROR: connect: Network is unreachable
 2020-01-04 23:58:46 INFO: current remote connection: 128
 2020-01-04 23:58:46 ERROR: connect error
 2020-01-04 23:58:46 INFO: current server connection: 376
 2020-01-04 23:58:46 INFO: connect to 62.196.48.73:43754
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 375
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 374
 2020-01-04 23:58:46 INFO: accept a connection
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-04 23:58:46 INFO: current server connection: 374
 2020-01-04 23:58:46 INFO: accept a connection
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 374
 2020-01-04 23:58:46 INFO: accept a connection
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 374
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 373
 2020-01-04 23:58:46 INFO: accept a connection
 2020-01-04 23:58:46 INFO: accept a connection
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 374
 2020-01-04 23:58:46 INFO: accept a connection
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 374
 2020-01-04 23:58:46 INFO: accept a connection
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 374
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 373
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 372
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 371
 2020-01-04 23:58:46 INFO: connect to [905c:c76c:be40:6ed7:1fec:54c5:19a7:e684]:7587
 2020-01-04 23:58:46 ERROR: connect: Network is unreachable
 2020-01-04 23:58:46 INFO: current remote connection: 129
 2020-01-04 23:58:46 ERROR: connect error
 2020-01-04 23:58:46 INFO: current server connection: 370
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 369
 2020-01-04 23:58:46 INFO: connect to 159.241.115.84:10957
 2020-01-04 23:58:46 INFO: accept a connection
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 369
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 368
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 367
 2020-01-04 23:58:46 INFO: accept a connection
 2020-01-04 23:58:46 INFO: connect to [2b7b:c5a4:8542:2c80:4d59:385c:847d:f803]:1207
 2020-01-04 23:58:46 ERROR: connect: Network is unreachable
 2020-01-04 23:58:46 INFO: current remote connection: 130
 2020-01-04 23:58:46 ERROR: connect error
 2020-01-04 23:58:46 INFO: current server connection: 367
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 366
 2020-01-04 23:58:46 INFO: accept a connection
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 366
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 365
 2020-01-04 23:58:46 INFO: connect to [5aa2:ffc0:3f13:4859:5854:753:a96b:184c]:56357
 2020-01-04 23:58:46 ERROR: connect: Network is unreachable
 2020-01-04 23:58:46 INFO: current remote connection: 130
 2020-01-04 23:58:46 ERROR: connect error
 2020-01-04 23:58:46 INFO: current server connection: 364
 2020-01-04 23:58:46 INFO: accept a connection
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 364
 2020-01-04 23:58:46 INFO: accept a connection
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 364
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 363
 2020-01-04 23:58:46 INFO: connect to 22.77.213.91:60846
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 362
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 361
 2020-01-04 23:58:46 INFO: connect to 84.168.15.228:60108
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 360
 2020-01-04 23:58:46 INFO: accept a connection
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 360
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 359
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 358
 2020-01-04 23:58:46 INFO: accept a connection
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 358
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 357
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 356
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 355
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 354
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 353
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 352
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 351
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 350
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 349
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 348
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 347
 2020-01-04 23:58:46 INFO: connect to [b6f5:b65:3ad9:f812:70a2:8093:cb39:7289]:64706
 2020-01-04 23:58:46 ERROR: connect: Network is unreachable
 2020-01-04 23:58:46 INFO: current remote connection: 132
 2020-01-04 23:58:46 ERROR: connect error
 2020-01-04 23:58:46 INFO: current server connection: 346
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 345
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 344
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 343
 2020-01-04 23:58:46 INFO: connect to 159.209.77.247:1242
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 342
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 341
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 340
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 339
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 338
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 337
 2020-01-04 23:58:46 INFO: connect to [dc47:f6b:f963:a1ea:1aa9:8ac4:7e01:8965]:63299
 2020-01-04 23:58:46 ERROR: connect: Network is unreachable
 2020-01-04 23:58:46 INFO: current remote connection: 133
 2020-01-04 23:58:46 ERROR: connect error
 2020-01-04 23:58:46 INFO: current server connection: 336
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 335
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 334
 2020-01-04 23:58:46 INFO: accept a connection
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 334
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 333
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 332
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-04 23:58:46 INFO: current server connection: 331
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 330
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 329
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 328
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 327
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 326
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-04 23:58:46 INFO: current server connection: 325
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 324
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 323
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 322
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 321
 2020-01-04 23:58:46 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:58:46 INFO: current server connection: 320
