 2020-01-05 20:04:08 INFO: initializing ciphers... chacha20-ietf
 2020-01-05 20:05:30 INFO: current server connection: 441
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 440
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 439
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 438
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 437
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 436
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 435
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 434
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 433
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 432
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 431
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 430
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 429
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 428
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 427
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 426
 2020-01-05 20:05:30 INFO: [50800] connect to [4188:219d:1f8:8d87:af03:8864:2bb8:6b45]:18499
 2020-01-05 20:05:30 ERROR: connect: Network is unreachable
 2020-01-05 20:05:30 INFO: current remote connection: 97
 2020-01-05 20:05:30 ERROR: connect error
 2020-01-05 20:05:30 INFO: current server connection: 425
 2020-01-05 20:05:30 INFO: [50800] connect to [1c88:eabb:a8b8:8450:7141:759:ac1:b64f]:20794
 2020-01-05 20:05:30 ERROR: connect: Network is unreachable
 2020-01-05 20:05:30 INFO: current remote connection: 97
 2020-01-05 20:05:30 ERROR: connect error
 2020-01-05 20:05:30 INFO: current server connection: 424
 2020-01-05 20:05:30 INFO: [50800] connect to 94.1.159.250:63526
 2020-01-05 20:05:30 INFO: [50800] connect to 131.225.16.111:2307
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 423
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 422
 2020-01-05 20:05:30 INFO: [50800] connect to 46.120.226.232:7363
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 421
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 420
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 419
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 418
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 417
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 20:05:30 INFO: current server connection: 416
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 415
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 20:05:30 INFO: current server connection: 414
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 413
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 412
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 411
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 410
 2020-01-05 20:05:30 INFO: [50800] connect to 100.90.84.102:51187
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 409
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 408
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 407
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 20:05:30 INFO: current server connection: 406
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 405
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 404
 2020-01-05 20:05:30 INFO: [50800] connect to [279a:cd8:3a8:794c:ae9f:a3c7:525d:aae8]:62516
 2020-01-05 20:05:30 ERROR: connect: Network is unreachable
 2020-01-05 20:05:30 INFO: current remote connection: 101
 2020-01-05 20:05:30 ERROR: connect error
 2020-01-05 20:05:30 INFO: current server connection: 403
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 402
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 401
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 400
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 399
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 398
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 397
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 396
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 395
 2020-01-05 20:05:30 INFO: [50800] connect to 130.226.148.68:16321
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 394
 2020-01-05 20:05:30 INFO: [50800] connect to [4aa0:7d7e:3b96:406c:7203:8f91:41ea:88a8]:8745
 2020-01-05 20:05:30 ERROR: connect: Network is unreachable
 2020-01-05 20:05:30 INFO: current remote connection: 102
 2020-01-05 20:05:30 ERROR: connect error
 2020-01-05 20:05:30 INFO: current server connection: 393
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 392
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 391
 2020-01-05 20:05:30 INFO: [50800] connect to [298f:53ee:1d20:6455:b117:c959:ec2d:d114]:59520
 2020-01-05 20:05:30 ERROR: connect: Network is unreachable
 2020-01-05 20:05:30 INFO: current remote connection: 102
 2020-01-05 20:05:30 ERROR: connect error
 2020-01-05 20:05:30 INFO: current server connection: 390
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 389
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 388
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 387
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 386
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 385
 2020-01-05 20:05:30 INFO: [50800] connect to 250.79.254.135:50372
 2020-01-05 20:05:30 INFO: [50800] connect to [61ef:4ad6:1ed9:83fe:7b7e:46c4:ed5d:8427]:26890
 2020-01-05 20:05:30 ERROR: connect: Network is unreachable
 2020-01-05 20:05:30 INFO: current remote connection: 103
 2020-01-05 20:05:30 ERROR: connect error
 2020-01-05 20:05:30 INFO: current server connection: 384
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 383
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 20:05:30 INFO: current server connection: 382
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 381
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 380
 2020-01-05 20:05:30 INFO: [50800] connect to 36.248.199.95:57724
 2020-01-05 20:05:30 INFO: [50800] connect to 210.102.175.61:28213
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 20:05:30 INFO: current server connection: 379
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 20:05:30 INFO: current server connection: 378
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 377
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 376
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 375
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 374
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid host name
 2020-01-05 20:05:30 INFO: current server connection: 373
 2020-01-05 20:05:30 INFO: [50800] connect to [3a24:249:25ad:33d0:208c:aa35:246c:3b1a]:16990
 2020-01-05 20:05:30 ERROR: connect: Network is unreachable
 2020-01-05 20:05:30 INFO: current remote connection: 105
 2020-01-05 20:05:30 ERROR: connect error
 2020-01-05 20:05:30 INFO: current server connection: 372
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 371
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 20:05:30 INFO: current server connection: 370
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 369
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 368
 2020-01-05 20:05:30 INFO: [50800] connect to [f7e5:4464:bd5b:ccbf:afe9:a3a5:f1c8:8d26]:896
 2020-01-05 20:05:30 ERROR: connect: Network is unreachable
 2020-01-05 20:05:30 INFO: current remote connection: 105
 2020-01-05 20:05:30 ERROR: connect error
 2020-01-05 20:05:30 INFO: current server connection: 367
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 366
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 365
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 364
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 363
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 362
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 361
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 360
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 20:05:30 INFO: current server connection: 359
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 358
 2020-01-05 20:05:30 INFO: [50800] connect to [28f:efcb:8fe5:c83c:e478:b568:4612:38d0]:39493
 2020-01-05 20:05:30 ERROR: connect: Network is unreachable
 2020-01-05 20:05:30 INFO: current remote connection: 105
 2020-01-05 20:05:30 ERROR: connect error
 2020-01-05 20:05:30 INFO: current server connection: 357
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 356
 2020-01-05 20:05:30 INFO: [50800] connect to 240.46.242.154:4674
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 355
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 354
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 353
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 352
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 351
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 350
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 349
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 20:05:30 INFO: current server connection: 348
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 347
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 346
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 345
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 344
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 343
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 342
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 341
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 340
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 339
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 338
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 20:05:30 INFO: current server connection: 337
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 336
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 335
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 334
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 333
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 332
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 331
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 330
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 329
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 328
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 327
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 326
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 325
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 324
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 323
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 322
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 321
 2020-01-05 20:05:30 INFO: [50800] connect to [1248:7c84:993b:384b:2e28:810f:be32:974c]:40026
 2020-01-05 20:05:30 ERROR: connect: Network is unreachable
 2020-01-05 20:05:30 INFO: current remote connection: 106
 2020-01-05 20:05:30 ERROR: connect error
 2020-01-05 20:05:30 INFO: current server connection: 320
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 319
 2020-01-05 20:05:30 INFO: [50800] connect to [5217:9983:f455:4c50:2c53:ccf7:56df:5c28]:51481
 2020-01-05 20:05:30 ERROR: connect: Network is unreachable
 2020-01-05 20:05:30 INFO: current remote connection: 106
 2020-01-05 20:05:30 ERROR: connect error
 2020-01-05 20:05:30 INFO: current server connection: 318
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 317
 2020-01-05 20:05:30 INFO: [50800] connect to [e407:b1b:2b5e:6b23:a72f:7858:90fc:7de]:2966
 2020-01-05 20:05:30 ERROR: connect: Network is unreachable
 2020-01-05 20:05:30 INFO: current remote connection: 106
 2020-01-05 20:05:30 ERROR: connect error
 2020-01-05 20:05:30 INFO: current server connection: 316
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 315
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 314
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 313
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 312
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 20:05:30 INFO: current server connection: 311
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 310
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 309
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 308
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 307
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 306
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 20:05:30 INFO: current server connection: 305
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 304
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 303
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 302
 2020-01-05 20:05:30 INFO: [50800] connect to [ce6:d6f4:64f6:d317:c4f4:83fb:3426:bfd2]:9583
 2020-01-05 20:05:30 ERROR: connect: Network is unreachable
 2020-01-05 20:05:30 INFO: current remote connection: 106
 2020-01-05 20:05:30 ERROR: connect error
 2020-01-05 20:05:30 INFO: current server connection: 301
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 300
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 299
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 298
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 297
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 296
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 295
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 294
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 293
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 20:05:30 INFO: current server connection: 292
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 291
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 290
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 289
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 288
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 287
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 286
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 285
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 284
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 283
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 282
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 281
 2020-01-05 20:05:30 INFO: [50800] connect to 5.59.177.109:15760
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 280
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 20:05:30 INFO: current server connection: 279
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 278
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 277
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 276
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 275
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 274
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 20:05:30 INFO: current server connection: 273
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 272
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 271
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 270
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 269
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 268
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 267
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 20:05:30 INFO: current server connection: 266
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 265
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 264
 2020-01-05 20:05:30 INFO: [50800] connect to 62.36.151.190:52896
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 263
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 262
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 261
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 260
 2020-01-05 20:05:30 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 20:05:30 INFO: current server connection: 259
