 2020-01-06 09:41:33 INFO: initializing ciphers... salsa20
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: connect: Network is unreachable
 2020-01-06 09:42:33 ERROR: connect error
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: connect: Network is unreachable
 2020-01-06 09:42:33 ERROR: connect error
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
rver connection: 305
 2020-01-06 09:42:33 INFO: current server connection: 304
 2020-01-06 09:42:33 INFO: current server connection: 303
 2020-01-06 09:42:33 INFO: current server connection: 302
 2020-01-06 09:42:33 INFO: current server connection: 301
 2020-01-06 09:42:33 INFO: current server connection: 300
 2020-01-06 09:42:33 INFO: current server connection: 299
 2020-01-06 09:42:33 INFO: current server connection: 298
 2020-01-06 09:42:33 INFO: current server connection: 297
 2020-01-06 09:42:33 INFO: current server connection: 296
 2020-01-06 09:42:33 INFO: current server connection: 295
 2020-01-06 09:42:33 INFO: current server connection: 294
 2020-01-06 09:42:33 INFO: current server connection: 293
 2020-01-06 09:42:33 INFO: current server connection: 292
 2020-01-06 09:42:33 INFO: current server connection: 291
 2020-01-06 09:42:33 INFO: connect to [9d27:64f7:bdcb:17f1:76f8:bc27:b940:a82b]:25142
 2020-01-06 09:42:33 INFO: current remote connection: 101
 2020-01-06 09:42:33 INFO: current server connection: 290
 2020-01-06 09:42:33 INFO: current server connection: 289
 2020-01-06 09:42:33 INFO: current server connection: 288
 2020-01-06 09:42:33 INFO: current server connection: 287
 2020-01-06 09:42:33 INFO: current server connection: 286
 2020-01-06 09:42:33 INFO: current server connection: 285
 2020-01-06 09:42:33 INFO: connect to 42.230.212.76:16820
 2020-01-06 09:42:33 INFO: current server connection: 284
 2020-01-06 09:42:33 INFO: current server connection: 283
 2020-01-06 09:42:33 INFO: current server connection: 282
 2020-01-06 09:42:33 INFO: current server connection: 281
 2020-01-06 09:42:33 INFO: current server connection: 280
 2020-01-06 09:42:33 INFO: current server connection: 279
 2020-01-06 09:42:33 INFO: current server connection: 278
 2020-01-06 09:42:33 INFO: current server connection: 277
 2020-01-06 09:42:33 INFO: current server connection: 276
 2020-01-06 09:42:33 INFO: current server connection: 275
 2020-01-06 09:42:33 INFO: current server connection: 274
 2020-01-06 09:42:33 INFO: current server connection: 273
 2020-01-06 09:42:33 INFO: current server connection: 272
 2020-01-06 09:42:33 INFO: current server connection: 271
 2020-01-06 09:42:33 INFO: connect to [ed83:5e0:a17:cf84:85f3:99e9:651d:46b4]:5955
 2020-01-06 09:42:33 INFO: current remote connection: 102
 2020-01-06 09:42:33 INFO: current server connection: 270
 2020-01-06 09:42:33 INFO: current server connection: 269
 2020-01-06 09:42:33 INFO: current server connection: 268
 2020-01-06 09:42:33 INFO: connect to [5d0c:53be:f05f:8312:8fe1:1035:4876:a048]:62356
 2020-01-06 09:42:33 INFO: current remote connection: 102
 2020-01-06 09:42:33 INFO: current server connection: 267
 2020-01-06 09:42:33 INFO: current server connection: 266
 2020-01-06 09:42:33 INFO: connect to 223.34.245.2:47595
 2020-01-06 09:42:33 INFO: current server connection: 265
 2020-01-06 09:42:33 INFO: current server connection: 264
 2020-01-06 09:42:33 INFO: connect to 161.195.112.45:61072
 2020-01-06 09:42:33 INFO: current server connection: 263
 2020-01-06 09:42:33 INFO: current server connection: 262
 2020-01-06 09:42:33 INFO: current server connection: 261
 2020-01-06 09:42:33 INFO: current server connection: 260
 2020-01-06 09:42:33 INFO: current server connection: 259
 2020-01-06 09:42:33 INFO: current server connection: 258
 2020-01-06 09:42:33 INFO: current server connection: 257
 2020-01-06 09:42:33 INFO: connect to 33.215.246.248:3809
 2020-01-06 09:42:33 INFO: connect to 219.5.102.228:62544
 2020-01-06 09:42:33 INFO: current server connection: 256
 2020-01-06 09:42:33 INFO: current server connection: 255
 2020-01-06 09:42:33 INFO: current server connection: 254
 2020-01-06 09:42:33 INFO: current server connection: 253
 2020-01-06 09:42:33 INFO: current server connection: 252
 2020-01-06 09:42:33 INFO: current server connection: 251
 2020-01-06 09:42:33 INFO: current server connection: 250
 2020-01-06 09:42:33 INFO: current server connection: 249
 2020-01-06 09:42:33 INFO: current server connection: 248
 2020-01-06 09:42:33 INFO: current server connecti 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: connect: Network is unreachable
 2020-01-06 09:42:33 ERROR: connect error
 2020-01-06 09:42:33 ERROR: connect: Network is unreachable
 2020-01-06 09:42:33 ERROR: connect error
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: connect: Network is unreachable
 2020-01-06 09:42:33 ERROR: connect error
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: connect: Network is unreachable
 2020-01-06 09:42:33 ERROR: connect error
 2020-01-06 09:42:33 ERROR: connect: Network is unreachable
 2020-01-06 09:42:33 ERROR: connect error
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: connect: Network is unreachable
 2020-01-06 09:42:33 ERROR: connect error
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
on: 247
 2020-01-06 09:42:33 INFO: current server connection: 246
 2020-01-06 09:42:33 INFO: current server connection: 245
 2020-01-06 09:42:33 INFO: current server connection: 244
 2020-01-06 09:42:33 INFO: current server connection: 243
 2020-01-06 09:42:33 INFO: current server connection: 242
 2020-01-06 09:42:33 INFO: current server connection: 241
 2020-01-06 09:42:33 INFO: current server connection: 240
 2020-01-06 09:42:33 INFO: current server connection: 239
 2020-01-06 09:42:33 INFO: current server connection: 238
 2020-01-06 09:42:33 INFO: connect to [c5f1:fa0e:b1f4:a027:91b:c7a2:ae3b:eef9]:60066
 2020-01-06 09:42:33 INFO: current remote connection: 106
 2020-01-06 09:42:33 INFO: current server connection: 237
 2020-01-06 09:42:33 INFO: connect to [a27d:6247:c80b:f592:8a20:12d8:df52:de98]:31680
 2020-01-06 09:42:33 INFO: current remote connection: 106
 2020-01-06 09:42:33 INFO: current server connection: 236
 2020-01-06 09:42:33 INFO: current server connection: 235
 2020-01-06 09:42:33 INFO: current server connection: 234
 2020-01-06 09:42:33 INFO: current server connection: 233
 2020-01-06 09:42:33 INFO: current server connection: 232
 2020-01-06 09:42:33 INFO: current server connection: 231
 2020-01-06 09:42:33 INFO: current server connection: 230
 2020-01-06 09:42:33 INFO: current server connection: 229
 2020-01-06 09:42:33 INFO: current server connection: 228
 2020-01-06 09:42:33 INFO: current server connection: 227
 2020-01-06 09:42:33 INFO: current server connection: 226
 2020-01-06 09:42:33 INFO: connect to [9d8a:4bab:56c0:10e5:726:89b9:e053:547c]:32135
 2020-01-06 09:42:33 INFO: current remote connection: 106
 2020-01-06 09:42:33 INFO: current server connection: 225
 2020-01-06 09:42:33 INFO: current server connection: 224
 2020-01-06 09:42:33 INFO: current server connection: 223
 2020-01-06 09:42:33 INFO: current server connection: 222
 2020-01-06 09:42:33 INFO: current server connection: 221
 2020-01-06 09:42:33 INFO: current server connection: 220
 2020-01-06 09:42:33 INFO: current server connection: 219
 2020-01-06 09:42:33 INFO: current server connection: 218
 2020-01-06 09:42:33 INFO: connect to [9443:1fa1:f93:c845:f070:87d0:f2cb:b737]:9233
 2020-01-06 09:42:33 INFO: current remote connection: 106
 2020-01-06 09:42:33 INFO: current server connection: 217
 2020-01-06 09:42:33 INFO: connect to [6fcb:2243:5e92:4e2c:e1a8:53d5:a232:97e6]:21314
 2020-01-06 09:42:33 INFO: current remote connection: 106
 2020-01-06 09:42:33 INFO: current server connection: 216
 2020-01-06 09:42:33 INFO: current server connection: 215
 2020-01-06 09:42:33 INFO: current server connection: 214
 2020-01-06 09:42:33 INFO: current server connection: 213
 2020-01-06 09:42:33 INFO: connect to [dbaf:5e70:2d81:c24c:4b8a:32c3:eb29:3a3b]:22551
 2020-01-06 09:42:33 INFO: current remote connection: 106
 2020-01-06 09:42:33 INFO: current server connection: 212
 2020-01-06 09:42:33 INFO: current server connection: 211
 2020-01-06 09:42:33 INFO: current server connection: 210
 2020-01-06 09:42:33 INFO: current server connection: 209
 2020-01-06 09:42:33 INFO: current server connection: 208
 2020-01-06 09:42:33 INFO: current server connection: 207
 2020-01-06 09:42:33 INFO: current server connection: 206
 2020-01-06 09:42:33 INFO: current server connection: 205
 2020-01-06 09:42:33 INFO: current server connection: 204
 2020-01-06 09:42:33 INFO: current server connection: 203
 2020-01-06 09:42:33 INFO: current server connection: 202
 2020-01-06 09:42:33 INFO: current server connection: 201
 2020-01-06 09:42:33 INFO: current server connection: 200
 2020-01-06 09:42:33 INFO: current server connection: 199
 2020-01-06 09:42:33 INFO: connect to 164.124.12.105:50121
 2020-01-06 09:42:33 INFO: current server connection: 198
 2020-01-06 09:42:33 INFO: current server connection: 197
 2020-01-06 09:42:33 INFO: current server connection: 196
 2020-01-06 09:42:33 INFO: current server connection: 195
 2020-01-06 09:42:33 INFO: current server connection: 194
 2020-01-06 09:42:33 INFO: current server connection: 193
 2020-01-06 09:42:33 INFO: current se 2020-01-06 09:42:33 ERROR: connect: Network is unreachable
 2020-01-06 09:42:33 ERROR: connect error
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: connect: Network is unreachable
 2020-01-06 09:42:33 ERROR: connect error
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid host name
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: connect: Network is unreachable
 2020-01-06 09:42:33 ERROR: connect error
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: connect: Network is unreachable
 2020-01-06 09:42:33 ERROR: connect error
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid host name length
rver connection: 192
 2020-01-06 09:42:33 INFO: connect to 130.159.11.97:8485
 2020-01-06 09:42:33 INFO: connect to [16a1:8e1e:49f4:166a:6506:a29c:cb6b:3ec2]:26391
 2020-01-06 09:42:33 INFO: current remote connection: 108
 2020-01-06 09:42:33 INFO: current server connection: 191
 2020-01-06 09:42:33 INFO: current server connection: 190
 2020-01-06 09:42:33 INFO: current server connection: 189
 2020-01-06 09:42:33 INFO: current server connection: 188
 2020-01-06 09:42:33 INFO: current server connection: 187
 2020-01-06 09:42:33 INFO: current server connection: 186
 2020-01-06 09:42:33 INFO: current server connection: 185
 2020-01-06 09:42:33 INFO: current server connection: 184
 2020-01-06 09:42:33 INFO: current server connection: 183
 2020-01-06 09:42:33 INFO: current server connection: 182
 2020-01-06 09:42:33 INFO: connect to [d4f6:8add:2be4:5a75:ddfb:a89b:3de2:ddcb]:62414
 2020-01-06 09:42:33 INFO: current remote connection: 108
 2020-01-06 09:42:33 INFO: current server connection: 181
 2020-01-06 09:42:33 INFO: current server connection: 180
 2020-01-06 09:42:33 INFO: current server connection: 179
 2020-01-06 09:42:33 INFO: current server connection: 178
 2020-01-06 09:42:33 INFO: current server connection: 177
 2020-01-06 09:42:33 INFO: current server connection: 176
 2020-01-06 09:42:33 INFO: current server connection: 175
 2020-01-06 09:42:33 INFO: current server connection: 174
 2020-01-06 09:42:33 INFO: current server connection: 173
 2020-01-06 09:42:33 INFO: current server connection: 172
 2020-01-06 09:42:33 INFO: current server connection: 171
 2020-01-06 09:42:33 INFO: current server connection: 170
 2020-01-06 09:42:33 INFO: current server connection: 169
 2020-01-06 09:42:33 INFO: current server connection: 168
 2020-01-06 09:42:33 INFO: current server connection: 167
 2020-01-06 09:42:33 INFO: current server connection: 166
 2020-01-06 09:42:33 INFO: current server connection: 165
 2020-01-06 09:42:33 INFO: connect to [ec12:4d73:2407:3c2b:5bba:d71e:5cbf:adb1]:5841
 2020-01-06 09:42:33 INFO: current remote connection: 108
 2020-01-06 09:42:33 INFO: current server connection: 164
 2020-01-06 09:42:33 INFO: current server connection: 163
 2020-01-06 09:42:33 INFO: current server connection: 162
 2020-01-06 09:42:33 INFO: connect to 39.169.136.196:33209
 2020-01-06 09:42:33 INFO: current server connection: 161
 2020-01-06 09:42:33 INFO: current server connection: 160
 2020-01-06 09:42:33 INFO: current server connection: 159
 2020-01-06 09:42:33 INFO: current server connection: 158
 2020-01-06 09:42:33 INFO: current server connection: 157
 2020-01-06 09:42:33 INFO: current server connection: 156
 2020-01-06 09:42:33 INFO: current server connection: 155
 2020-01-06 09:42:33 INFO: current server connection: 154
 2020-01-06 09:42:33 INFO: current server connection: 153
 2020-01-06 09:42:33 INFO: current server connection: 152
 2020-01-06 09:42:33 INFO: current server connection: 151
 2020-01-06 09:42:33 INFO: current server connection: 150
 2020-01-06 09:42:33 INFO: current server connection: 149
 2020-01-06 09:42:33 INFO: current server connection: 148
 2020-01-06 09:42:33 INFO: connect to 148.76.75.254:2998
 2020-01-06 09:42:33 INFO: current server connection: 147
 2020-01-06 09:42:33 INFO: current server connection: 146
 2020-01-06 09:42:33 INFO: current server connection: 145
 2020-01-06 09:42:33 INFO: connect to [8707:1fa5:d129:6d66:6842:c56e:634d:40a]:41514
 2020-01-06 09:42:33 INFO: current remote connection: 110
 2020-01-06 09:42:33 INFO: current server connection: 144
 2020-01-06 09:42:33 INFO: current server connection: 143
 2020-01-06 09:42:33 INFO: current server connection: 142
 2020-01-06 09:42:33 INFO: current server connection: 141
 2020-01-06 09:42:33 INFO: current server connection: 140
 2020-01-06 09:42:33 INFO: current server connection: 139
 2020-01-06 09:42:33 INFO: current server connection: 138
 2020-01-06 09:42:33 INFO: current server connection: 137
 2020-01-06 09:42:33 INFO: current server connection: 136
 2020-01-06 09:42:33 INFO: connect to [2a6a:45b4:7386:e2f3:4ee3:aff3:422:601c]:5 2020-01-06 09:42:33 ERROR: connect: Network is unreachable
 2020-01-06 09:42:33 ERROR: connect error
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: connect: Network is unreachable
 2020-01-06 09:42:33 ERROR: connect error
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:33 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:42:34 ERROR: getpeername: Transport endpoint is not connected
 2020-01-06 09:42:35 ERROR: getpeername: Transport endpoint is not connected
 2020-01-06 09:42:35 ERROR: getpeername: Transport endpoint is not connected
 2020-01-06 09:42:35 ERROR: getpeername: Transport endpoint is not connected
 2020-01-06 09:42:35 ERROR: getpeername: Transport endpoint is not connected
 2020-01-06 09:42:35 ERROR: getpeername: Transport endpoint is not connected
 2020-01-06 09:42:35 ERROR: getpeername: Transport endpoint is not connected
 2020-01-06 09:42:35 ERROR: getpeername: Transport endpoint is not connected
 2020-01-06 09:42:35 ERROR: getpeername: Transport endpoint is not connected
 2020-01-06 09:42:35 ERROR: getpeername: Transport endpoint is not connected
 2020-01-06 09:42:35 ERROR: getpeername: Transport endpoint is not connected
 2020-01-06 09:42:35 ERROR: getpeername: Transport endpoint is not connected
 2020-01-06 09:42:35 ERROR: getpeername: Transport endpoint is not connected
 2020-01-06 09:42:37 ERROR: getpeername: Transport endpoint is not connected
 2020-01-06 09:42:38 ERROR: getpeername: Transport endpoint is not connected
8734
 2020-01-06 09:42:33 INFO: current remote connection: 110
 2020-01-06 09:42:33 INFO: current server connection: 135
 2020-01-06 09:42:33 INFO: current server connection: 134
 2020-01-06 09:42:33 INFO: current server connection: 133
 2020-01-06 09:42:33 INFO: current server connection: 132
 2020-01-06 09:42:33 INFO: current server connection: 131
 2020-01-06 09:42:33 INFO: current server connection: 130
 2020-01-06 09:42:33 INFO: current server connection: 129
 2020-01-06 09:42:33 INFO: current server connection: 128
 2020-01-06 09:42:33 INFO: current server connection: 127
 2020-01-06 09:42:33 INFO: current server connection: 126
 2020-01-06 09:42:33 INFO: current server connection: 125
 2020-01-06 09:42:33 INFO: connect to 220.99.251.232:15284
 2020-01-06 09:42:33 INFO: current server connection: 124
 2020-01-06 09:42:33 INFO: current server connection: 123
 2020-01-06 09:42:33 INFO: current server connection: 122
 2020-01-06 09:42:33 INFO: connect to 104.165.88.35:22574
